Red Universitaria de Observatorios Atmosfericos (RUOA)
Atmospheric Observatory Aguascalientes (agsc), Aguascalientes
Lat 21.9157 N, Lon 102.319 W, Alt 1868 masl
Time UTC-6h
Meteorological data
 
TIMESTAMP,Temp_Avg,RH_Avg,WSpeed_Avg,WSpeed_Max,WDir_Avg,WDir_SD,Rain_Tot,Press_Avg,Rad_Avg
2022-06-19 16:07:00,27.67,28.36,3.37,4.52,91.8,22.43,0.0,813.709,218.3
2022-06-19 16:08:00,27.63,28.29,1.39,2.49,76.54,30.24,0.0,813.649,220.9
2022-06-19 16:09:00,27.67,28.23,3.185,3.82,91.7,20.87,0.0,813.595,224.4
2022-06-19 16:10:00,27.71,28.0,2.328,3.3,104.8,24.41,0.0,813.622,225.3
2022-06-19 16:11:00,27.76,28.16,2.953,3.62,109.3,7.498,0.0,813.541,221.4
2022-06-19 16:12:00,27.67,28.25,3.16,5.57,133.2,19.13,0.0,813.635,215.4
2022-06-19 16:13:00,27.68,28.78,3.888,5.05,107.7,22.01,0.0,813.541,209.5
2022-06-19 16:14:00,27.45,28.43,3.077,4.3,102.8,6.464,0.0,813.534,204.8
2022-06-19 16:15:00,27.52,28.49,2.4,3.04,99.2,8.71,0.0,813.622,200.0
2022-06-19 16:16:00,27.38,28.51,3.382,4.28,90.4,10.77,0.0,813.582,195.7
2022-06-19 16:17:00,27.36,28.36,4.423,5.79,106.6,13.05,0.0,813.642,192.5
2022-06-19 16:18:00,27.41,28.52,3.077,4.38,130.3,9.3,0.0,813.676,188.6
2022-06-19 16:19:00,27.21,28.85,1.672,2.33,107.5,14.91,0.0,813.595,184.8
2022-06-19 16:20:00,27.27,28.97,2.378,3.89,128.8,31.06,0.0,813.662,182.5
2022-06-19 16:21:00,27.44,28.77,3.01,3.27,116.4,13.9,0.0,813.676,182.6
2022-06-19 16:22:00,27.27,28.47,2.28,3.4,139.9,23.41,0.0,813.588,182.5
2022-06-19 16:23:00,27.21,28.7,2.988,4.09,107.5,26.04,0.0,813.629,183.8
2022-06-19 16:24:00,27.34,28.61,2.21,3.95,107.4,24.62,0.0,813.642,184.5
2022-06-19 16:25:00,27.33,28.6,3.525,4.88,127.4,14.3,0.0,813.649,185.5
2022-06-19 16:26:00,27.12,28.47,4.1,5.19,129.8,10.2,0.0,813.669,186.6
2022-06-19 16:27:00,27.16,28.76,2.327,3.34,132.8,18.79,0.0,813.629,185.7
2022-06-19 16:28:00,27.25,28.85,2.718,3.47,122.9,23.93,0.0,813.615,184.7
2022-06-19 16:29:00,27.21,28.75,2.237,2.98,118.7,15.29,0.0,813.703,182.8
2022-06-19 16:30:00,27.12,28.7,2.167,2.84,106.0,20.33,0.0,813.561,178.1
2022-06-19 16:31:00,27.23,28.6,2.372,3.1,116.2,12.86,0.0,813.629,173.8
2022-06-19 16:32:00,27.4,28.66,2.402,3.06,114.5,22.98,0.0,813.676,170.1
2022-06-19 16:33:00,27.41,28.52,3.655,5.7,104.6,13.75,0.0,813.615,167.4
2022-06-19 16:34:00,27.24,28.55,3.022,3.99,115.8,11.72,0.0,813.736,166.5
2022-06-19 16:35:00,27.25,28.96,1.847,2.46,125.5,11.14,0.0,813.642,166.2
2022-06-19 16:36:00,27.41,29.03,2.793,3.94,138.1,50.93,0.0,813.662,169.4
2022-06-19 16:37:00,27.37,28.94,1.242,1.83,123.9,26.46,0.0,813.656,175.9
2022-06-19 16:38:00,27.23,28.97,2.955,4.41,95.4,19.92,0.0,813.622,182.1
2022-06-19 16:39:00,27.38,29.02,2.3,3.76,124.0,32.21,0.0,813.608,186.3
2022-06-19 16:40:00,27.5,28.99,2.592,4.18,104.0,18.93,0.0,813.635,189.8
2022-06-19 16:41:00,27.39,28.82,2.675,3.8,117.8,33.92,0.0,813.629,193.3
2022-06-19 16:42:00,27.26,28.83,3.372,4.47,104.0,8.5,0.0,813.608,195.5
2022-06-19 16:43:00,27.27,28.95,1.903,2.89,108.5,23.32,0.0,813.649,194.7
2022-06-19 16:44:00,27.22,29.0,2.777,4.32,97.9,17.5,0.0,813.568,192.4
2022-06-19 16:45:00,27.22,28.94,3.025,3.77,102.3,9.43,0.0,813.656,191.4
2022-06-19 16:46:00,27.25,28.73,1.495,2.85,117.5,27.01,0.0,813.575,186.4
2022-06-19 16:47:00,27.38,28.78,3.782,5.1,59.24,12.6,0.0,813.548,181.6
2022-06-19 16:48:00,27.32,28.71,3.217,4.23,66.64,15.88,0.0,813.554,178.3
2022-06-19 16:49:00,27.24,28.88,3.645,4.44,99.3,22.78,0.0,813.474,176.4
2022-06-19 16:50:00,27.44,29.06,3.912,7.36,113.9,29.41,0.0,813.514,174.7
2022-06-19 16:51:00,27.49,28.98,3.365,5.46,116.0,19.81,0.0,813.548,172.5
2022-06-19 16:52:00,27.25,29.24,4.17,5.03,113.4,14.46,0.0,813.507,168.4
2022-06-19 16:53:00,27.14,29.34,3.983,5.9,93.5,8.09,0.0,813.528,163.3
2022-06-19 16:54:00,27.28,29.2,3.318,4.24,86.6,11.91,0.0,813.528,158.3
2022-06-19 16:55:00,27.49,28.83,5.653,7.02,84.6,18.91,0.0,813.467,155.3
2022-06-19 16:56:00,27.32,29.02,5.85,7.3,97.5,12.51,0.0,813.46,154.2
2022-06-19 16:57:00,27.15,29.41,3.393,4.27,108.4,16.47,0.0,813.561,153.1
2022-06-19 16:58:00,27.3,29.66,5.493,8.03,111.3,9.84,0.0,813.507,156.0
2022-06-19 16:59:00,27.28,29.76,3.978,5.17,86.8,29.21,0.0,813.561,160.7
2022-06-19 17:00:00,27.18,29.81,4.407,6.07,87.4,15.18,0.0,813.44,164.9
2022-06-19 17:01:00,27.02,29.49,4.648,5.76,94.0,21.03,0.0,813.528,169.8
2022-06-19 17:02:00,26.97,29.7,4.418,5.81,104.0,16.13,0.0,813.615,172.7
2022-06-19 17:03:00,27.05,29.87,4.043,5.84,103.0,8.45,0.0,813.534,175.2
2022-06-19 17:04:00,27.04,29.89,5.483,8.5,122.4,9.91,0.0,813.534,177.1
2022-06-19 17:05:00,27.04,30.01,4.52,6.14,111.8,16.18,0.0,813.649,178.0
2022-06-19 17:06:00,26.98,29.74,4.775,6.78,103.2,15.61,0.0,813.554,178.0
2022-06-19 17:07:00,26.83,29.95,4.577,6.65,102.6,14.22,0.0,813.561,173.8
2022-06-19 17:08:00,26.71,30.09,2.933,4.32,118.2,8.85,0.0,813.554,168.7
2022-06-19 17:09:00,26.69,30.2,3.462,4.23,100.1,23.3,0.0,813.5,166.4
2022-06-19 17:10:00,26.69,30.2,4.273,5.23,106.2,21.69,0.0,813.602,167.1
2022-06-19 17:11:00,26.78,30.04,4.802,6.23,96.4,23.17,0.0,813.575,170.3
2022-06-19 17:12:00,26.85,29.88,3.347,5.41,95.7,16.34,0.0,813.595,174.3
2022-06-19 17:13:00,26.93,30.13,2.737,3.72,113.6,16.5,0.0,813.568,175.2
2022-06-19 17:14:00,27.04,29.89,2.332,3.5,119.2,16.04,0.0,813.554,171.4
2022-06-19 17:15:00,27.04,29.87,2.35,3.66,109.5,25.94,0.0,813.561,164.6
2022-06-19 17:16:00,27.16,29.84,4.115,5.36,106.5,11.33,0.0,813.615,158.9
2022-06-19 17:17:00,27.15,29.7,4.55,5.93,98.6,19.93,0.0,813.615,153.6
2022-06-19 17:18:00,27.06,29.59,2.903,3.75,100.1,25.28,0.0,813.582,152.2
2022-06-19 17:19:00,26.96,29.49,3.61,5.01,115.0,11.1,0.0,813.595,154.2
2022-06-19 17:20:00,26.89,29.7,2.707,3.98,101.8,13.14,0.0,813.528,158.7
2022-06-19 17:21:00,26.87,29.85,3.588,5.27,77.0,4.582,0.0,813.602,163.5
2022-06-19 17:22:00,26.93,29.86,3.6,5.88,87.3,10.0,0.0,813.48,167.2
2022-06-19 17:23:00,27.06,29.97,5.1,6.56,136.2,11.41,0.0,813.521,170.9
2022-06-19 17:24:00,27.08,30.01,4.833,6.92,105.9,14.23,0.0,813.575,175.3
2022-06-19 17:25:00,26.99,30.13,3.015,4.17,113.2,25.5,0.0,813.541,176.6
2022-06-19 17:26:00,26.92,30.2,3.262,4.8,113.2,16.35,0.0,813.561,174.1
2022-06-19 17:27:00,26.9,30.2,1.587,2.67,125.1,29.59,0.0,813.541,169.5
2022-06-19 17:28:00,26.94,30.02,2.387,3.34,127.9,29.19,0.0,813.487,163.6
2022-06-19 17:29:00,27.04,29.88,5.005,7.09,123.7,22.57,0.0,813.521,160.1
2022-06-19 17:30:00,27.08,29.48,6.207,7.82,109.5,16.8,0.0,813.561,157.8
2022-06-19 17:31:00,27.01,29.53,4.502,5.64,94.0,22.57,0.0,813.507,154.1
2022-06-19 17:32:00,26.97,29.65,3.972,6.58,127.9,19.62,0.0,813.568,152.2
2022-06-19 17:33:00,26.89,29.81,4.292,6.04,101.9,17.26,0.0,813.528,151.9
2022-06-19 17:34:00,26.79,29.89,5.042,6.36,86.0,9.65,0.0,813.453,152.1
2022-06-19 17:35:00,26.72,30.04,4.315,6.32,86.3,9.23,0.0,813.467,151.9
2022-06-19 17:36:00,26.71,30.35,4.168,7.39,97.5,8.34,0.0,813.413,151.1
2022-06-19 17:37:00,26.8,30.89,5.223,6.78,95.9,10.85,0.0,813.42,151.3
2022-06-19 17:38:00,26.86,31.26,4.413,6.62,110.7,9.63,0.0,813.48,151.6
2022-06-19 17:39:00,26.86,31.55,5.933,7.41,78.84,6.936,0.0,813.366,151.0
2022-06-19 17:40:00,26.89,31.12,4.217,6.19,98.1,13.9,0.0,813.373,150.0
2022-06-19 17:41:00,27.0,31.0,3.312,5.1,112.6,8.99,0.0,813.44,148.5
2022-06-19 17:42:00,26.99,30.68,5.46,7.48,117.0,10.44,0.0,813.352,146.0
2022-06-19 17:43:00,26.91,30.4,5.512,7.21,113.8,11.89,0.0,813.4,143.8
2022-06-19 17:44:00,26.79,30.4,3.858,5.75,95.0,6.476,0.0,813.352,142.1
2022-06-19 17:45:00,26.73,30.59,5.632,7.59,125.9,19.49,0.0,813.346,139.7
2022-06-19 17:46:00,26.66,30.82,3.473,5.68,114.9,52.02,0.0,813.406,138.0
2022-06-19 17:47:00,26.66,30.95,6.173,8.58,94.7,5.183,0.0,813.352,136.3
2022-06-19 17:48:00,26.66,30.89,5.47,7.11,82.2,6.985,0.0,813.339,135.0
2022-06-19 17:49:00,26.78,31.02,4.468,6.18,113.4,21.96,0.0,813.467,133.6
2022-06-19 17:50:00,26.79,31.23,4.252,5.72,132.5,19.9,0.0,813.373,134.2
2022-06-19 17:51:00,26.64,31.51,3.57,4.61,116.6,15.69,0.0,813.379,134.0
2022-06-19 17:52:00,26.59,31.72,3.258,5.15,83.2,18.43,0.0,813.467,130.0
2022-06-19 17:53:00,26.6,31.76,2.722,3.65,90.3,19.62,0.0,813.406,123.2
2022-06-19 17:54:00,26.66,31.72,4.31,5.36,115.8,22.35,0.0,813.48,116.8
2022-06-19 17:55:00,26.7,31.82,4.655,6.85,117.3,29.53,0.0,813.447,111.0
2022-06-19 17:56:00,26.68,32.01,5.087,7.31,126.3,18.57,0.0,813.406,108.2
2022-06-19 17:57:00,26.61,32.42,6.27,8.47,101.9,13.88,0.0,813.48,107.9
2022-06-19 17:58:00,26.49,32.94,4.737,7.86,97.3,9.75,0.0,813.426,110.5
2022-06-19 17:59:00,26.4,33.35,2.647,3.06,117.4,18.46,0.0,813.453,111.8
2022-06-19 18:00:00,26.4,33.51,4.572,6.36,111.3,11.11,0.0,813.494,114.0
2022-06-19 18:01:00,26.35,33.63,4.498,6.25,116.3,18.93,0.0,813.453,117.9
2022-06-19 18:02:00,26.3,33.63,6.547,9.09,93.7,18.35,0.0,813.447,121.8
2022-06-19 18:03:00,26.26,33.64,5.04,6.99,103.0,16.33,0.0,813.46,125.1
2022-06-19 18:04:00,26.31,33.83,3.383,6.05,108.8,20.13,0.0,813.447,127.4
2022-06-19 18:05:00,26.34,34.0,5.265,6.8,94.1,15.46,0.0,813.5,125.3
2022-06-19 18:06:00,26.35,34.05,4.438,5.5,96.2,8.02,0.0,813.447,119.6
2022-06-19 18:07:00,26.31,33.88,5.173,7.15,116.6,25.42,0.0,813.467,112.5
2022-06-19 18:08:00,26.27,33.85,5.443,7.45,111.0,10.27,0.0,813.474,105.1
2022-06-19 18:09:00,26.15,33.66,5.308,7.84,120.0,22.4,0.0,813.46,98.7
2022-06-19 18:10:00,26.13,33.77,3.668,5.14,112.0,23.11,0.0,813.46,94.2
2022-06-19 18:11:00,26.19,33.71,5.098,7.49,117.9,26.83,0.0,813.46,91.7
2022-06-19 18:12:00,26.16,33.83,2.542,4.08,118.9,30.81,0.0,813.426,88.0
2022-06-19 18:13:00,26.07,33.78,3.16,4.39,110.6,30.91,0.0,813.5,83.1
2022-06-19 18:14:00,26.01,33.73,3.115,4.46,89.3,9.39,0.0,813.487,76.99
2022-06-19 18:15:00,26.25,33.69,4.0,4.81,104.2,10.22,0.0,813.426,70.67
2022-06-19 18:16:00,26.4,33.57,5.783,8.35,74.33,9.9,0.0,813.494,65.46
2022-06-19 18:17:00,26.38,33.38,7.347,10.92,89.1,18.71,0.0,813.467,62.16
2022-06-19 18:18:00,26.17,33.57,4.185,5.72,84.2,7.331,0.0,813.453,59.41
2022-06-19 18:19:00,26.08,33.63,4.055,5.12,78.02,17.18,0.0,813.5,57.13
2022-06-19 18:20:00,26.25,33.47,5.08,7.23,86.6,24.8,0.0,813.4,55.71
2022-06-19 18:21:00,26.33,33.47,5.675,6.69,82.8,10.27,0.0,813.487,54.84
2022-06-19 18:22:00,26.27,33.52,6.4,8.87,80.0,17.36,0.0,813.541,53.74
2022-06-19 18:23:00,26.07,33.61,6.135,8.56,82.0,10.22,0.0,813.48,52.69
2022-06-19 18:24:00,25.99,33.75,5.597,9.19,84.1,18.03,0.0,813.507,52.5
2022-06-19 18:25:00,26.08,33.98,5.188,7.5,93.3,16.79,0.0,813.554,52.18
2022-06-19 18:26:00,26.1,34.1,6.318,7.54,96.1,14.3,0.0,813.554,51.95
2022-06-19 18:27:00,25.96,34.16,3.357,4.5,109.7,21.47,0.0,813.568,51.27
2022-06-19 18:28:00,25.89,34.4,3.357,5.19,113.5,28.91,0.0,813.602,50.08
2022-06-19 18:29:00,26.0,34.58,3.178,5.04,131.8,18.84,0.0,813.575,48.93
2022-06-19 18:30:00,25.94,34.78,4.355,6.65,88.7,17.36,0.0,813.716,47.24
2022-06-19 18:31:00,25.76,34.83,3.302,4.81,87.5,24.09,0.0,813.622,45.0
2022-06-19 18:32:00,25.92,35.05,6.648,7.63,82.0,11.49,0.0,813.635,42.52
2022-06-19 18:33:00,25.97,35.45,3.98,5.88,86.4,29.41,0.0,813.716,40.83
2022-06-19 18:34:00,25.77,35.67,5.145,6.67,84.1,15.39,0.0,813.763,39.32
2022-06-19 18:35:00,25.82,35.95,6.32,7.69,82.2,13.0,0.0,813.784,38.54
2022-06-19 18:36:00,25.83,36.48,6.5,8.07,80.8,14.98,0.0,813.79,38.91
2022-06-19 18:37:00,25.58,36.8,6.773,9.64,75.5,9.29,0.0,813.709,38.77
2022-06-19 18:38:00,25.61,37.17,7.122,8.04,85.7,13.13,0.0,813.79,38.95
2022-06-19 18:39:00,25.56,37.44,5.788,7.62,85.8,12.42,0.0,813.837,38.63
2022-06-19 18:40:00,25.42,37.52,3.583,4.66,90.4,18.06,0.0,813.831,38.04
2022-06-19 18:41:00,25.59,37.58,4.453,5.97,94.8,25.29,0.0,813.959,37.53
2022-06-19 18:42:00,25.43,37.45,5.485,7.11,95.7,10.41,0.0,813.925,36.94
2022-06-19 18:43:00,25.54,37.54,5.64,8.89,88.7,14.17,0.0,813.972,35.98
2022-06-19 18:44:00,25.33,37.58,4.698,6.57,98.6,26.04,0.0,814.026,34.15
2022-06-19 18:45:00,25.36,37.58,6.58,9.31,77.47,14.64,0.0,813.932,32.5
2022-06-19 18:46:00,25.25,37.55,6.297,8.74,93.7,13.89,0.0,814.012,31.31
2022-06-19 18:47:00,25.33,37.64,5.18,7.07,85.0,7.02,0.0,814.026,30.26
2022-06-19 18:48:00,25.22,37.6,5.528,8.64,97.1,15.44,0.0,814.046,28.84
2022-06-19 18:49:00,25.34,37.56,5.012,7.77,87.9,13.37,0.0,814.06,28.01
2022-06-19 18:50:00,25.18,37.63,4.065,5.79,103.8,23.56,0.0,814.107,27.05
2022-06-19 18:51:00,25.22,37.77,8.21,10.41,104.9,16.33,0.0,814.08,26.32
2022-06-19 18:52:00,24.99,37.91,5.537,6.55,105.8,12.26,0.0,814.073,25.36
2022-06-19 18:53:00,24.98,38.14,3.973,6.46,116.7,23.82,0.0,814.1,24.03
2022-06-19 18:54:00,24.99,38.21,4.888,8.53,100.0,9.37,0.0,814.093,22.98
2022-06-19 18:55:00,24.93,38.24,3.792,5.66,123.0,20.63,0.0,814.181,22.02
2022-06-19 18:56:00,24.95,38.38,2.755,3.96,99.1,18.85,0.0,814.107,20.64
2022-06-19 18:57:00,24.91,38.35,4.035,5.92,89.6,16.55,0.0,814.107,19.36
2022-06-19 18:58:00,24.93,38.29,4.42,7.01,107.0,15.53,0.0,814.188,18.68
2022-06-19 18:59:00,24.97,38.45,2.628,5.22,95.6,29.08,0.0,814.114,18.03
2022-06-19 19:00:00,24.85,38.36,5.74,7.27,108.0,28.36,0.0,814.167,17.3
2022-06-19 19:01:00,24.84,38.44,7.002,10.77,114.3,18.64,0.0,814.201,16.62
2022-06-19 19:02:00,24.8,38.69,6.002,8.64,98.1,16.63,0.0,814.201,16.11
2022-06-19 19:03:00,24.68,38.84,5.203,7.32,105.9,25.12,0.0,814.262,15.38
2022-06-19 19:04:00,24.67,38.97,6.502,8.93,96.8,14.53,0.0,814.228,14.74
2022-06-19 19:05:00,24.73,38.98,4.29,5.37,91.8,8.72,0.0,814.282,13.78
2022-06-19 19:06:00,24.71,38.8,5.45,7.15,92.0,7.855,0.0,814.369,13.18
2022-06-19 19:07:00,24.71,38.76,4.26,6.14,98.8,17.32,0.0,814.342,12.91
2022-06-19 19:08:00,24.75,38.86,3.59,4.74,93.2,6.091,0.0,814.376,12.5
2022-06-19 19:09:00,24.75,38.77,4.552,6.17,95.1,14.42,0.0,814.444,11.76
2022-06-19 19:10:00,24.71,38.66,5.855,8.0,85.9,12.04,0.0,814.403,11.53
2022-06-19 19:11:00,24.71,38.7,4.735,6.46,96.8,7.591,0.0,814.396,11.21
2022-06-19 19:12:00,24.73,38.86,4.228,8.66,92.7,19.17,0.0,814.437,10.94
2022-06-19 19:13:00,24.67,38.83,4.487,6.78,85.3,22.16,0.0,814.41,10.44
2022-06-19 19:14:00,24.62,38.69,5.525,7.9,82.3,18.53,0.0,814.47,10.48
2022-06-19 19:15:00,24.6,38.81,4.528,6.23,101.7,24.69,0.0,814.484,10.44
2022-06-19 19:16:00,24.51,38.9,5.993,8.47,94.2,9.09,0.0,814.417,10.12
2022-06-19 19:17:00,24.48,38.87,5.303,11.25,91.1,19.28,0.0,814.484,9.66
2022-06-19 19:18:00,24.49,38.84,5.293,7.56,83.1,15.85,0.0,814.423,9.15
2022-06-19 19:19:00,24.54,38.8,4.152,4.97,100.8,11.02,0.0,814.518,8.79
2022-06-19 19:20:00,24.51,38.76,4.157,5.39,105.3,6.572,0.0,814.572,8.79
2022-06-19 19:21:00,24.48,38.67,5.862,11.08,99.4,17.19,0.0,814.497,8.61
2022-06-19 19:22:00,24.43,38.76,5.252,6.49,99.0,13.76,0.0,814.592,8.7
2022-06-19 19:23:00,24.33,39.03,4.762,6.15,100.5,20.35,0.0,814.565,8.33
2022-06-19 19:24:00,24.28,39.11,5.703,7.17,101.7,9.74,0.0,814.551,7.873
2022-06-19 19:25:00,24.16,39.13,5.303,8.19,103.2,21.28,0.0,814.551,7.507
2022-06-19 19:26:00,24.14,39.3,2.063,2.77,110.7,27.82,0.0,814.639,6.775
2022-06-19 19:27:00,24.12,39.32,4.39,6.58,82.6,17.08,0.0,814.518,5.539
2022-06-19 19:28:00,24.15,39.21,5.112,6.37,86.6,22.09,0.0,814.592,4.303
2022-06-19 19:29:00,24.22,39.14,4.295,6.52,101.8,13.06,0.0,814.551,3.753
2022-06-19 19:30:00,24.26,39.22,3.598,5.45,104.6,34.85,0.0,814.511,3.57
2022-06-19 19:31:00,24.25,39.37,5.142,5.95,75.61,13.82,0.0,814.666,2.975
2022-06-19 19:32:00,24.15,39.4,6.828,8.59,84.0,9.83,0.0,814.558,2.609
2022-06-19 19:33:00,24.1,39.51,7.663,9.79,90.2,10.04,0.0,814.598,2.563
2022-06-19 19:34:00,24.04,39.77,8.37,12.51,80.8,11.54,0.0,814.659,2.472
2022-06-19 19:35:00,23.98,40.29,8.39,10.92,80.3,7.129,0.0,814.605,2.655
2022-06-19 19:36:00,23.9,40.57,6.148,8.62,86.8,13.28,0.0,814.652,2.38
2022-06-19 19:37:00,23.86,40.69,6.317,10.13,88.7,10.15,0.0,814.639,2.014
2022-06-19 19:38:00,23.82,40.83,8.25,11.17,90.6,18.08,0.0,814.605,1.739
2022-06-19 19:39:00,23.84,40.97,6.968,8.65,90.5,9.03,0.0,814.679,1.556
2022-06-19 19:40:00,23.8,41.19,5.913,9.28,89.3,15.11,0.0,814.632,1.373
2022-06-19 19:41:00,23.78,41.51,6.642,9.63,114.5,11.32,0.0,814.652,1.099
2022-06-19 19:42:00,23.73,41.93,4.488,5.32,88.5,8.73,0.0,814.747,1.144
2022-06-19 19:43:00,23.73,42.1,4.097,9.74,95.2,3.803,0.0,814.726,0.778
2022-06-19 19:44:00,23.71,43.08,9.22,12.41,107.1,12.04,0.0,814.713,1.511
2022-06-19 19:45:00,23.54,43.81,5.395,7.18,100.4,15.88,0.0,814.787,1.419
2022-06-19 19:46:00,23.47,44.14,4.828,6.44,101.4,14.37,0.0,814.787,1.373
2022-06-19 19:47:00,23.43,44.36,5.32,7.19,107.3,8.51,0.0,814.78,1.236
2022-06-19 19:48:00,23.38,44.6,3.955,6.39,90.4,12.12,0.0,814.8,0.915
2022-06-19 19:49:00,23.36,44.75,3.863,6.84,111.8,8.43,0.0,814.767,0.778
2022-06-19 19:50:00,23.3,44.89,4.388,8.17,105.9,24.18,0.0,814.794,0.824
2022-06-19 19:51:00,23.2,45.04,7.507,10.46,107.1,12.16,0.0,814.828,1.053
2022-06-19 19:52:00,23.13,44.88,6.713,9.25,112.3,14.33,0.0,814.807,1.648
2022-06-19 19:53:00,23.02,44.95,7.117,10.81,84.7,2.357,0.0,814.794,1.419
2022-06-19 19:54:00,22.96,44.95,6.388,9.99,97.1,14.61,0.0,814.841,1.19
2022-06-19 19:55:00,22.88,44.87,4.877,7.96,115.6,14.22,0.0,814.895,1.099
2022-06-19 19:56:00,22.85,44.77,3.602,5.12,98.5,13.94,0.0,814.955,0.595
2022-06-19 19:57:00,22.86,44.43,5.54,7.21,103.8,19.76,0.0,814.895,0.275
2022-06-19 19:58:00,22.83,44.13,4.252,6.89,96.8,16.99,0.0,814.928,0.275
2022-06-19 19:59:00,22.84,44.11,3.782,6.89,102.3,27.61,0.0,814.976,0.504
2022-06-19 20:00:00,22.85,44.17,4.128,5.33,91.0,20.85,0.0,814.962,0.504
2022-06-19 20:01:00,22.82,44.4,5.935,8.44,90.6,15.78,0.0,815.03,0.32
2022-06-19 20:02:00,22.74,44.65,4.08,6.05,103.6,13.77,0.0,815.03,0.32
2022-06-19 20:03:00,22.7,45.03,7.48,10.27,100.2,12.32,0.0,815.063,0.778
2022-06-19 20:04:00,22.55,45.61,7.242,10.59,99.0,18.6,0.0,815.05,1.282
2022-06-19 20:05:00,22.46,45.97,4.617,5.33,81.4,16.59,0.0,815.036,0.549
2022-06-19 20:06:00,22.5,46.06,5.617,6.97,91.7,10.73,0.0,815.077,0.412
2022-06-19 20:07:00,22.48,46.18,4.037,6.79,87.1,14.71,0.0,815.191,0.275
2022-06-19 20:08:00,22.53,46.3,5.96,9.47,91.9,13.77,0.0,815.151,0.412
2022-06-19 20:09:00,22.39,46.41,4.553,6.32,110.0,26.86,0.0,815.232,0.778
2022-06-19 20:10:00,22.33,46.7,2.913,4.32,91.7,30.57,0.0,815.319,0.687
2022-06-19 20:11:00,22.28,46.84,6.313,9.96,83.6,23.08,0.0,815.164,0.183
2022-06-19 20:12:00,22.34,46.85,5.83,8.79,95.4,20.47,0.0,815.332,0.183
2022-06-19 20:13:00,22.2,46.97,5.872,7.88,106.0,18.23,0.0,815.339,0.504
2022-06-19 20:14:00,22.2,47.18,6.488,7.18,101.2,20.99,0.0,815.306,0.778
2022-06-19 20:15:00,22.14,47.38,6.413,9.31,96.0,9.88,0.0,815.407,0.595
2022-06-19 20:16:00,22.12,47.48,5.467,7.09,90.7,21.19,0.0,815.36,0.366
2022-06-19 20:17:00,22.11,47.48,7.882,10.15,98.1,17.03,0.0,815.36,0.641
2022-06-19 20:18:00,21.98,47.55,4.982,6.65,97.7,8.38,0.0,815.386,0.824
2022-06-19 20:19:00,21.99,47.77,5.482,9.42,108.1,26.5,0.0,815.38,0.824
2022-06-19 20:20:00,21.94,47.76,7.07,9.73,97.3,15.8,0.0,815.447,0.595
2022-06-19 20:21:00,21.9,47.63,7.653,9.89,101.3,12.61,0.0,815.501,0.824
2022-06-19 20:22:00,21.87,47.66,6.713,8.6,101.7,12.82,0.0,815.467,0.687
2022-06-19 20:23:00,21.84,47.71,5.445,6.28,94.5,15.96,0.0,815.488,0.366
2022-06-19 20:24:00,21.77,47.6,6.978,9.01,90.0,10.89,0.0,815.562,0.046
2022-06-19 20:25:00,21.85,47.51,4.352,5.61,106.5,9.1,0.0,815.541,0.092
2022-06-19 20:26:00,21.88,47.49,4.593,6.53,105.5,5.346,0.0,815.589,0.183
2022-06-19 20:27:00,21.8,47.53,3.623,5.17,88.0,18.88,0.0,815.568,0.183
2022-06-19 20:28:00,21.84,47.53,4.297,6.47,86.1,11.41,0.0,815.541,-0.412
2022-06-19 20:29:00,21.9,47.47,4.9,5.57,83.9,16.08,0.0,815.582,-0.778
2022-06-19 20:30:00,21.91,47.36,3.51,5.74,85.9,20.16,0.0,815.568,-0.32
2022-06-19 20:31:00,21.87,47.35,6.692,8.82,84.7,8.2,0.0,815.535,-0.778
2022-06-19 20:32:00,21.91,47.29,6.697,9.25,80.8,17.7,0.0,815.562,-0.595
2022-06-19 20:33:00,21.87,47.24,8.77,12.63,92.7,9.32,0.0,815.555,-0.229
2022-06-19 20:34:00,21.73,46.77,8.26,12.49,95.1,13.13,0.0,815.595,0.366
2022-06-19 20:35:00,21.7,46.96,6.227,9.44,88.3,9.91,0.0,815.622,0.229
2022-06-19 20:36:00,21.69,46.93,5.577,7.43,93.2,17.05,0.0,815.595,-0.275
2022-06-19 20:37:00,21.68,46.71,4.38,5.82,76.14,10.31,0.0,815.609,-0.092
2022-06-19 20:38:00,21.65,46.46,5.498,11.41,84.4,13.16,0.0,815.629,-0.275
2022-06-19 20:39:00,21.73,45.65,7.435,10.14,87.1,13.59,0.0,815.521,-0.366
2022-06-19 20:40:00,21.72,45.31,5.972,8.53,92.2,9.37,0.0,815.568,-0.458
2022-06-19 20:41:00,21.7,45.1,7.657,11.45,94.3,19.39,0.0,815.541,-0.046
2022-06-19 20:42:00,21.65,45.14,6.582,8.13,94.3,15.09,0.0,815.548,0.046
2022-06-19 20:43:00,21.67,45.28,7.902,14.91,99.6,10.64,0.0,815.636,0.137
2022-06-19 20:44:00,21.62,45.56,9.02,11.2,91.5,6.55,0.0,815.541,0.366
2022-06-19 20:45:00,21.52,45.88,5.828,7.75,88.6,14.28,0.0,815.562,0.275
2022-06-19 20:46:00,21.49,46.2,6.28,10.21,98.6,10.83,0.0,815.602,0.458
2022-06-19 20:47:00,21.43,46.42,5.042,7.77,103.7,12.81,0.0,815.636,0.275
